Country,State,LG,City,PostCode,allstates_id
Nigeria,Nasarawa,Doma,ANKOMA,950103,2190
Nigeria,Nasarawa,Doma,ATAKWA,950103,2191
Nigeria,Nasarawa,Doma,BOFOWO,950103,2192
Nigeria,Nasarawa,Doma,DOKA,950104,2193
Nigeria,Nasarawa,Doma,DOMA,950104,2194
Nigeria,Nasarawa,Doma,EGBA,950104,2195
Nigeria,Nasarawa,Doma,EGUD,950104,2196
Nigeria,Nasarawa,Doma,EPE,950104,2197
Nigeria,Nasarawa,Doma,GAMARRA,950104,2198
Nigeria,Nasarawa,Doma,GBAANGE/TONGOV,950104,2199
Nigeria,Nasarawa,Doma,GIDAN RAI,950104,2200
Nigeria,Nasarawa,Doma,GINDIN MANGO,950104,2201
Nigeria,Nasarawa,Doma,KEFFIN/WAMBAI,950104,2202
Nigeria,Nasarawa,Doma,KOKI,950104,2203
Nigeria,Nasarawa,Doma,KWARRA,950104,2204
Nigeria,Nasarawa,Doma,MADA,950104,2205
Nigeria,Nasarawa,Doma,MUKAIYA,950104,2206
Nigeria,Nasarawa,Doma,OGBABU,950104,2207
Nigeria,Nasarawa,Doma,OKOKOLO,950104,2208
Nigeria,Nasarawa,Doma,RUKUBI,950104,2209
Nigeria,Nasarawa,Doma,RUTU,950104,2210
Nigeria,Nasarawa,Doma,SABON GARI,950104,2211
Nigeria,Nasarawa,Doma,SENGEV,950104,2212
Nigeria,Nasarawa,Doma,UDENI,950104,2213
Nigeria,Nasarawa,Doma,UKOR,950104,2214
Nigeria,Nasarawa,Doma,UNG DAN GALADIMA,950104,2215
Nigeria,Nasarawa,Doma,UNG MADAKI,950104,2216
Nigeria,Nasarawa,Doma,UNG MADAUCHI,950104,2217
Nigeria,Nasarawa,Doma,UNG SARKIN DAWAKI,950104,2218
Nigeria,Nasarawa,Doma,YELWA DOMA,950104,2219
Nigeria,Nasarawa,Karu,ADO,961103,2220
Nigeria,Nasarawa,Karu,AGADA/BAGAJI,961103,2221
Nigeria,Nasarawa,Karu,ANGWA ALURA,961103,2222
Nigeria,Nasarawa,Karu,ASO/KADAPE,961103,2223
Nigeria,Nasarawa,Karu,GITATA,961103,2224
Nigeria,Nasarawa,Karu,GORA,961103,2225
Nigeria,Nasarawa,Karu,GURKU/KABUSU,961103,2226
Nigeria,Nasarawa,Karu,KAKANYA,961103,2227
Nigeria,Nasarawa,Karu,KARSHI I,961103,2228
Nigeria,Nasarawa,Karu,KARSHI  II,961103,2229
Nigeria,Nasarawa,Karu,KEFFIN SHANU,961103,2230
Nigeria,Nasarawa,Karu,KOFAR GWARI,961103,2231
Nigeria,Nasarawa,Karu,KURAFE,961103,2232
Nigeria,Nasarawa,Karu,KURMIN JIBRIN,961103,2233
Nigeria,Nasarawa,Karu,MARARABA,961103,2234
Nigeria,Nasarawa,Karu,NDUYA,961103,2235
Nigeria,Nasarawa,Karu,NEW KARU,961103,2236
Nigeria,Nasarawa,Karu,NIKE,961103,2237
Nigeria,Nasarawa,Karu,PANDA /KARE,961103,2238
Nigeria,Nasarawa,Karu,PANDAM,961103,2239
Nigeria,Nasarawa,Karu,TATTARA/KONDORO,961103,2240
Nigeria,Nasarawa,Karu,VINTAGE,961103,2241
Nigeria,Nasarawa,Karu,UKE,961103,2242
Nigeria,Nasarawa,Karu,UKO,961103,2243
Nigeria,Nasarawa,Keana,ADIERE,951107,2244
Nigeria,Nasarawa,Keana,AGAZA,951107,2245
Nigeria,Nasarawa,Keana,AGUNDU,951107,2246
Nigeria,Nasarawa,Keana,AJO ,951107,2247
Nigeria,Nasarawa,Keana,ALOSHI,951107,2248
Nigeria,Nasarawa,Keana,AMIRI,951107,2249
Nigeria,Nasarawa,Keana,GIZA,951108,2250
Nigeria,Nasarawa,Keana,IWAGU,951108,2251
Nigeria,Nasarawa,Keana,KADARKO,951108,2252
Nigeria,Nasarawa,Keana,KEANA,951108,2253
Nigeria,Nasarawa,Keana,KWARA,961101,2254
Nigeria,Nasarawa,Keana,NYAM,961101,2255
Nigeria,Nasarawa,Keana,OBENE,961101,2256
Nigeria,Nasarawa,Keana,OKI,961101,2257
Nigeria,Nasarawa,Keffi,ANGWAN IYA I,961101,2258
Nigeria,Nasarawa,Keffi,ANGWAN IYA II,961101,2259
Nigeria,Nasarawa,Keffi,ANG.RIMI,961101,2260
Nigeria,Nasarawa,Keffi,KEFFI,961101,2261
Nigeria,Nasarawa,Keffi,KEFFI TOWN EAST/ KOFAR GORIYA,961101,2262
Nigeria,Nasarawa,Keffi,JIGWADA,961101,2263
Nigeria,Nasarawa,Keffi,TUDUN WADA T.v,961101,2264
Nigeria,Nasarawa,Keffi,YARA,961101,2265
Nigeria,Nasarawa,Kokona,AMBA,961102,2266
Nigeria,Nasarawa,Kokona,ANGORO,961102,2267
Nigeria,Nasarawa,Kokona,BASSA,961102,2268
Nigeria,Nasarawa,Kokona,DARI,961102,2269
Nigeria,Nasarawa,Kokona,FAMUTUN GADO,961102,2270
Nigeria,Nasarawa,Kokona,GANDUN SARKI,961102,2271
Nigeria,Nasarawa,Kokona,GARAKU,961102,2272
Nigeria,Nasarawa,Kokona,GUNDUNA,961102,2273
Nigeria,Nasarawa,Kokona,HADARI,961102,2274
Nigeria,Nasarawa,Kokona,KANDARE,961102,2275
Nigeria,Nasarawa,Kokona,KOKONA,961102,2276
Nigeria,Nasarawa,Kokona,KUBARE,961102,2277
Nigeria,Nasarawa,Kokona,NINKORO,961102,2278
Nigeria,Nasarawa,Kokona,PANWASA,961102,2279
Nigeria,Nasarawa,Kokona,SHABA,961102,2280
Nigeria,Nasarawa,Kokona,WASA,961102,2281
Nigeria,Nasarawa,Lafia,ABUDEM,961102,2282
Nigeria,Nasarawa,Lafia,ADOGI,961102,2283
Nigeria,Nasarawa,Lafia,AKODI,961102,2284
Nigeria,Nasarawa,Lafia,AKWIYA,961102,2285
Nigeria,Nasarawa,Lafia,ALUNGANE,961102,2286
Nigeria,Nasarawa,Lafia,AMBAKAR,961102,2287
Nigeria,Nasarawa,Lafia,ANKANI,961102,2288
Nigeria,Nasarawa,Lafia,ARIKIA,961102,2289
Nigeria,Nasarawa,Lafia,ARIKYA,961102,2290
Nigeria,Nasarawa,Lafia,CHIROMA,961102,2291
Nigeria,Nasarawa,Lafia,GANDU,961102,2292
Nigeria,Nasarawa,Lafia,GIDAN AUSA I,961102,2293
Nigeria,Nasarawa,Lafia,GIDAN MAI AKWIYA,961102,2294
Nigeria,Nasarawa,Lafia,GWANDERE,950102,2295
Nigeria,Nasarawa,Lafia,GWANDENYE,950102,2296
Nigeria,Nasarawa,Lafia,KEFFIN /WAMBAI,950102,2297
Nigeria,Nasarawa,Lafia,KYAKALE,950102,2298
Nigeria,Nasarawa,Lafia,LAFIA,950102,2299
Nigeria,Nasarawa,Lafia,MAJOR MUSA,950102,2300
Nigeria,Nasarawa,Lafia,MAKAMA,950102,2301
Nigeria,Nasarawa,Lafia,RIRI,950102,2302
Nigeria,Nasarawa,Lafia,SHABU,950102,2303
Nigeria,Nasarawa,Lafia,SHABU/KWANDERE,950102,2304
Nigeria,Nasarawa,Lafia,SHIMMAR,950102,2305
Nigeria,Nasarawa,Lafia,TUNGAN DAUDU,950101,2306
Nigeria,Nasarawa,Lafia,WAKWA,950101,2307
Nigeria,Nasarawa,Lafia,YANGA,950101,2308
Nigeria,Nasarawa,Lafia,ZANWA,950101,2309
Nigeria,Nasarawa,Nassarawa,AGWADA,962101,2310
Nigeria,Nasarawa,Nassarawa,AGWADAMA,962101,2311
Nigeria,Nasarawa,Nassarawa,AKUM,962101,2312
Nigeria,Nasarawa,Nassarawa,AKURABA,962101,2313
Nigeria,Nasarawa,Nassarawa,ARA I ,962101,2314
Nigeria,Nasarawa,Nassarawa,ARA II,962101,2315
Nigeria,Nasarawa,Nassarawa,ARABISHI,962101,2316
Nigeria,Nasarawa,Nassarawa,AWAKUA,962101,2317
Nigeria,Nasarawa,Nassarawa,BAKARA,962101,2318
Nigeria,Nasarawa,Nassarawa,BAKONO,962101,2319
Nigeria,Nasarawa,Nassarawa,BUGA,962101,2320
Nigeria,Nasarawa,Nassarawa,BUGAKARMO,962101,2321
Nigeria,Nasarawa,Nassarawa,DOGON DUTSE,962101,2322
Nigeria,Nasarawa,Nassarawa,ERIGO,962101,2323
Nigeria,Nasarawa,Nassarawa,GOFA,962101,2324
Nigeria,Nasarawa,Nassarawa,KAMA,962101,2325
Nigeria,Nasarawa,Nassarawa,KANAH/ONDO/APAWU,962101,2326
Nigeria,Nasarawa,Nassarawa,LOKO,962101,2327
Nigeria,Nasarawa,Nassarawa,NASARAWA,962101,2328
Nigeria,Nasarawa,Nassarawa,USHIM,962101,2329
Nigeria,Nasarawa,Nassarawa,USHAN BISSA,962101,2330
Nigeria,Nasarawa,Nassarawa Egon,AGUNJI,960106,2331
Nigeria,Nasarawa,Nassarawa Egon,ALIZAGA,960106,2332
Nigeria,Nasarawa,Nassarawa Egon,ALOGANI,960106,2333
Nigeria,Nasarawa,Nassarawa Egon,ANZO,960106,2334
Nigeria,Nasarawa,Nassarawa Egon,ARUGWADU,960106,2335
Nigeria,Nasarawa,Nassarawa Egon,ECPONG,960106,2336
Nigeria,Nasarawa,Nassarawa Egon,GIDAN KAKI,960106,2337
Nigeria,Nasarawa,Nassarawa Egon,IGGA/BURUMBURUM,960106,2338
Nigeria,Nasarawa,Nassarawa Egon,IKKA WANGIBI,960106,2339
Nigeria,Nasarawa,Nassarawa Egon,KAGBU,960106,2340
Nigeria,Nasarawa,Nassarawa Egon,KAGBU WANA,960106,2341
Nigeria,Nasarawa,Nassarawa Egon,KUDUGUWA,960106,2342
Nigeria,Nasarawa,Nassarawa Egon,LEFIN LAFIA,960106,2343
Nigeria,Nasarawa,Nassarawa Egon,NASARAWA EGON,960106,2344
Nigeria,Nasarawa,Nassarawa Egon,OKWAREGI,960106,2345
Nigeria,Nasarawa,Nassarawa Egon,UMME,960106,2346
Nigeria,Nasarawa,Nassarawa Egon,UME,960106,2347
Nigeria,Nasarawa,Obi,ADIKPO,951101,2348
Nigeria,Nasarawa,Obi,ADAM,951101,2349
Nigeria,Nasarawa,Obi,AGODE,951101,2350
Nigeria,Nasarawa,Obi,DUDUGURU,951101,2351
Nigeria,Nasarawa,Obi,DEDDERE/RIRI,951101,2352
Nigeria,Nasarawa,Obi,GIRINGWE,951101,2353
Nigeria,Nasarawa,Obi,IYORUGWA,951101,2354
Nigeria,Nasarawa,Obi,OBI,951101,2355
Nigeria,Nasarawa,Obi,TUDUN ADABU,951101,2356
Nigeria,Nasarawa,Obi,UME,951101,2357
Nigeria,Nasarawa,Toto,ABAZA,962104,2358
Nigeria,Nasarawa,Toto,ABUTU,962104,2359
Nigeria,Nasarawa,Toto,AGBAGI,962104,2360
Nigeria,Nasarawa,Toto,ADAUSU,962104,2361
Nigeria,Nasarawa,Toto,DAGI,962104,2362
Nigeria,Nasarawa,Toto,DATE,962104,2363
Nigeria,Nasarawa,Toto,DAUSU,962104,2364
Nigeria,Nasarawa,Toto,DAZA,962104,2365
Nigeria,Nasarawa,Toto,GADABUKE,962104,2366
Nigeria,Nasarawa,Toto,GADAGWA,962104,2367
Nigeria,Nasarawa,Toto,GWADABO,962104,2368
Nigeria,Nasarawa,Toto,GWARAGWADA,962104,2369
Nigeria,Nasarawa,Toto,INYAGI,962104,2370
Nigeria,Nasarawa,Toto,KAINYEHU,962104,2371
Nigeria,Nasarawa,Toto,KANYEHU,962104,2372
Nigeria,Nasarawa,Toto,KATAKWA,962104,2373
Nigeria,Nasarawa,Toto,KURU,962104,2374
Nigeria,Nasarawa,Toto,MANYA,962104,2375
Nigeria,Nasarawa,Toto,MATANI,962105,2376
Nigeria,Nasarawa,Toto,MORU,962105,2377
Nigeria,Nasarawa,Toto,OGUSU,962105,2378
Nigeria,Nasarawa,Toto,OWEGI,962105,2379
Nigeria,Nasarawa,Toto,SHAFA ABAKPA,962105,2380
Nigeria,Nasarawa,Toto,SHAFAN ABAKWA,962105,2381
Nigeria,Nasarawa,Toto,SHAFFAN KWATTO,962105,2382
Nigeria,Nasarawa,Toto,SHIKWOKWA,962105,2383
Nigeria,Nasarawa,Toto,TOTO,962105,2384
Nigeria,Nasarawa,Toto,UGYA,962105,2385
Nigeria,Nasarawa,Toto,UGIA,962105,2386
Nigeria,Nasarawa,Toto,UMAISH,962105,2387
Nigeria,Nasarawa,Toto,UMAISHA,962105,2388
Nigeria,Nasarawa,Toto,ZAGANA,962105,2389
Nigeria,Nasarawa,Wamba,ARUM,960104,2390
Nigeria,Nasarawa,Wamba,ARUM KARIMI,960104,2391
Nigeria,Nasarawa,Wamba,CHINI,960104,2392
Nigeria,Nasarawa,Wamba,DENGI,960104,2393
Nigeria,Nasarawa,Wamba,GITTA,960104,2394
Nigeria,Nasarawa,Wamba,GUDI,960104,2395
Nigeria,Nasarawa,Wamba,JIMIYA,960104,2396
Nigeria,Nasarawa,Wamba,KANJE,960104,2397
Nigeria,Nasarawa,Wamba,KONVAH,960104,2398
Nigeria,Nasarawa,Wamba,KUMBURU,960104,2399
Nigeria,Nasarawa,Wamba,KWARA,960104,2400
Nigeria,Nasarawa,Wamba,KWABE,960104,2401
Nigeria,Nasarawa,Wamba,MANGAR,960104,2402
Nigeria,Nasarawa,Wamba,MARHAI,960104,2403
Nigeria,Nasarawa,Wamba,MUGU,960104,2404
Nigeria,Nasarawa,Wamba,NAKERE,960104,2405
Nigeria,Nasarawa,Wamba,NAKERI,960104,2406
Nigeria,Nasarawa,Wamba,UKWOLE,960104,2407
Nigeria,Nasarawa,Wamba,WAMBA EAST,960104,2408
Nigeria,Nasarawa,Wamba,WAMBA WEST,960104,2409
Nigeria,Nasarawa,Wamba,WAYO,960104,2410
Nigeria,Jigawa ,Auyo,ARKI,731107,2411
Nigeria,Jigawa ,Auyo,AUYO,731107,2412
Nigeria,Jigawa ,Auyo,AYAMA ,731107,2413
Nigeria,Jigawa ,Auyo,AYAN,731107,2414
Nigeria,Jigawa ,Auyo,DAKAYAWA,731107,2415
Nigeria,Jigawa ,Auyo,DAKAIYYAWA,731107,2416
Nigeria,Jigawa ,Auyo,GALDIMARI,731107,2417
Nigeria,Jigawa ,Auyo,GATAFA,731107,2418
Nigeria,Jigawa ,Auyo,GURKA,731107,2419
Nigeria,Jigawa ,Auyo,JABBO,731107,2420
Nigeria,Jigawa ,Auyo,KIRRIKASAMMA,731107,2421
Nigeria,Jigawa ,Auyo,MEZAN,731107,2422
Nigeria,Jigawa ,Auyo,TSIDIR,731107,2423
Nigeria,Jigawa ,Auyo,TSARAWA,731107,2424
Nigeria,Jigawa ,Auyo,UNIK,731107,2425
Nigeria,Jigawa ,Babura,BABBAN MUTUM,732104,2426
Nigeria,Jigawa ,Babura,BABURA,732104,2427
Nigeria,Jigawa ,Babura,BATALI,732104,2428
Nigeria,Jigawa ,Babura,DORAWA,732104,2429
Nigeria,Jigawa ,Babura,DUZAU,732104,2430
Nigeria,Jigawa ,Babura,GARINGUDINIA,732104,2431
Nigeria,Jigawa ,Babura,GARU,732104,2432
Nigeria,Jigawa ,Babura,GASAKOLI,732104,2433
Nigeria,Jigawa ,Babura,GIGINYA,732104,2434
Nigeria,Jigawa ,Babura,GORON MAJE,732104,2435
Nigeria,Jigawa ,Babura,GURIFE,732104,2436
Nigeria,Jigawa ,Babura,HUI,732104,2437
Nigeria,Jigawa ,Babura,INSHARUWA,732104,2438
Nigeria,Jigawa ,Babura,JIGAWA,732104,2439
Nigeria,Jigawa ,Babura,KANYA,732104,2440
Nigeria,Jigawa ,Babura,KANYA BABA,732104,2441
Nigeria,Jigawa ,Babura,KUZUNZUMI,732104,2442
Nigeria,Jigawa ,Babura,KYAMBO,732104,2443
Nigeria,Jigawa ,Babura,MUDURINGAO,732104,2444
Nigeria,Jigawa ,Babura,MUTUM,732104,2445
Nigeria,Jigawa ,Babura,TAKWASA,732104,2446
Nigeria,Jigawa ,Babura,UKU DASISI,732104,2447
Nigeria,Jigawa ,Babura,UNGUWAR RAI,732104,2448
Nigeria,Jigawa ,Babura,YANDAMO,732104,2449
Nigeria,Jigawa ,Babura,YANMAULU,732104,2450
Nigeria,Jigawa ,Babura,ZURU,732104,2451
Nigeria,Jigawa ,Biriniwa,BATU,731106,2452
Nigeria,Jigawa ,Biriniwa,BARBURAM,731106,2453
Nigeria,Jigawa ,Biriniwa,BEGUWA,731106,2454
Nigeria,Jigawa ,Biriniwa,BIRNIWA,731106,2455
Nigeria,Jigawa ,Biriniwa,DANGWALERI,731106,2456
Nigeria,Jigawa ,Biriniwa,DIGIMSA,731106,2457
Nigeria,Jigawa ,Biriniwa,DIGINSA,731106,2458
Nigeria,Jigawa ,Biriniwa,FAGI,731106,2459
Nigeria,Jigawa ,Biriniwa,GWARGA,731106,2460
Nigeria,Jigawa ,Biriniwa,HARDO BUBA,731106,2461
Nigeria,Jigawa ,Biriniwa,KACHALLARI,731106,2462
Nigeria,Jigawa ,Biriniwa,KARANGA,731106,2463
Nigeria,Jigawa ,Biriniwa,KAZURA,731106,2464
Nigeria,Jigawa ,Biriniwa,KUKAWA,731106,2465
Nigeria,Jigawa ,Biriniwa,KUKA-YASKU,731106,2466
Nigeria,Jigawa ,Biriniwa,KWAKWARASA,731106,2467
Nigeria,Jigawa ,Biriniwa,KWUBSA,731106,2468
Nigeria,Jigawa ,Biriniwa,LAMISU,731106,2469
Nigeria,Jigawa ,Biriniwa,MACHINAMARI,731106,2470
Nigeria,Jigawa ,Biriniwa,MAJA-KURA,731106,2471
Nigeria,Jigawa ,Biriniwa,MAJEKAKURI,731106,2472
Nigeria,Jigawa ,Biriniwa,MARGADU,731106,2473
Nigeria,Jigawa ,Biriniwa,MASKANDARE,731106,2474
Nigeria,Jigawa ,Biriniwa,MATAMU,731106,2475
Nigeria,Jigawa ,Biriniwa,MUZBA,731106,2476
Nigeria,Jigawa ,Biriniwa,NGUWA,731106,2477
Nigeria,Jigawa ,Biriniwa,TABKI,731106,2478
Nigeria,Jigawa ,Biriniwa,TAGANAMA,731106,2479
Nigeria,Jigawa ,Biriniwa,TSINKAINA,731106,2480
Nigeria,Jigawa ,Biriniwa,UNGUWA,731106,2481
Nigeria,Jigawa ,Birnin Kudu,BIRNIN KUDU,721101,2482
Nigeria,Jigawa ,Birnin Kudu,DUMUS,721101,2483
Nigeria,Jigawa ,Birnin Kudu,FARUN RUWA,721101,2484
Nigeria,Jigawa ,Birnin Kudu,GURMINA,721101,2485
Nigeria,Jigawa ,Birnin Kudu,HAMBARAWA,721101,2486
Nigeria,Jigawa ,Birnin Kudu,HIRIM,721101,2487
Nigeria,Jigawa ,Birnin Kudu,IGGI,721101,2488
Nigeria,Jigawa ,Birnin Kudu,KANGIRE,721101,2489
Nigeria,Jigawa ,Birnin Kudu,KIYAKO,721101,2490
Nigeria,Jigawa ,Birnin Kudu,KIYATO,721101,2491
Nigeria,Jigawa ,Birnin Kudu,KWANGWARA,721101,2492
Nigeria,Jigawa ,Birnin Kudu,LAFARA,721101,2493
Nigeria,Jigawa ,Birnin Kudu,LAFIA,721101,2494
Nigeria,Jigawa ,Birnin Kudu,NASARU A,721101,2495
Nigeria,Jigawa ,Birnin Kudu,UNGUWAR  YA,721101,2496
Nigeria,Jigawa ,Birnin Kudu,WARWADE,721101,2497
Nigeria,Jigawa ,Birnin Kudu,WURNO,721101,2498
Nigeria,Jigawa ,Birnin Kudu,WURNU,721101,2499
Nigeria,Jigawa ,Birnin Kudu,YALWAN DAMAI,721101,2500
Nigeria,Jigawa ,Buji,ABORE,721103,2501
Nigeria,Jigawa ,Buji,AHOTO,721103,2502
Nigeria,Jigawa ,Buji,BAMBAL,721103,2503
Nigeria,Jigawa ,Buji,BUJI,721103,2504
Nigeria,Jigawa ,Buji,BULKATUWA,721103,2505
Nigeria,Jigawa ,Buji,BULANGORI,721103,2506
Nigeria,Jigawa ,Buji,CHAKWAMA,721103,2507
Nigeria,Jigawa ,Buji,CHIBRIN,721103,2508
Nigeria,Jigawa ,Buji,FALGERI,721103,2509
Nigeria,Jigawa ,Buji,GANSTA,721103,2510
Nigeria,Jigawa ,Buji,GWARAI,721103,2511
Nigeria,Jigawa ,Buji,JAJEKAL,721103,2512
Nigeria,Jigawa ,Buji,KAYAWA,721103,2513
Nigeria,Jigawa ,Buji,KUKUMA,721103,2514
Nigeria,Jigawa ,Buji,LELEN KUDU,721103,2515
Nigeria,Jigawa ,Buji,MADABE,721103,2516
Nigeria,Jigawa ,Buji,MADAKI,721103,2517
Nigeria,Jigawa ,Buji,PANGO,721103,2518
Nigeria,Jigawa ,Buji,YAKA,721103,2519
Nigeria,Jigawa ,Buji,YAYARIN TUKUR,721103,2520
Nigeria,Jigawa ,Dutse,ABAYA,720101,2521
Nigeria,Jigawa ,Dutse,AUJARA,720101,2522
Nigeria,Jigawa ,Dutse,CHAMO,720101,2523
Nigeria,Jigawa ,Dutse,DAHO,720101,2524
Nigeria,Jigawa ,Dutse,DUTSE,720101,2525
Nigeria,Jigawa ,Dutse,ISARI,720101,2526
Nigeria,Jigawa ,Dutse,KACHI,720101,2527
Nigeria,Jigawa ,Dutse,KUDAI,720101,2528
Nigeria,Jigawa ,Dutse,KUDE,720101,2529
Nigeria,Jigawa ,Dutse,LIMAWA,720101,2530
Nigeria,Jigawa ,Dutse,RURU,720101,2531
Nigeria,Jigawa ,Dutse,SHUWARIN,720101,2532
Nigeria,Jigawa ,Dutse,TSIRMA,720101,2533
Nigeria,Jigawa ,Gagarawa,ADUA,732103,2534
Nigeria,Jigawa ,Gagarawa,ARBUS,732103,2535
Nigeria,Jigawa ,Gagarawa,BALARABE,732103,2536
Nigeria,Jigawa ,Gagarawa,BAUSUA,732103,2537
Nigeria,Jigawa ,Gagarawa,GAGARAWA,732103,2538
Nigeria,Jigawa ,Gagarawa,GAGARAWA GARI,732103,2539
Nigeria,Jigawa ,Gagarawa,GAGARAWA TASHA,732103,2540
Nigeria,Jigawa ,Gagarawa,GARIN CHIROMA,732103,2541
Nigeria,Jigawa ,Gagarawa,KARAMA,732103,2542
Nigeria,Jigawa ,Gagarawa,KORE BALATU,732103,2543
Nigeria,Jigawa ,Gagarawa,MEDU,732103,2544
Nigeria,Jigawa ,Gagarawa,MADAKA,732103,2545
Nigeria,Jigawa ,Gagarawa,MADAN,732103,2546
Nigeria,Jigawa ,Gagarawa,MAI ADUWA,732103,2547
Nigeria,Jigawa ,Gagarawa,MAIKILILI,732103,2548
Nigeria,Jigawa ,Gagarawa,SERIKINGABAS,732103,2549
Nigeria,Jigawa ,Gagarawa,SOKE,732103,2550
Nigeria,Jigawa ,Gagarawa,YALAWA,732103,2551
Nigeria,Jigawa ,Gagarawa,ZARADA,732103,2552
Nigeria,Jigawa ,Garki,BADANDE,733101,2553
Nigeria,Jigawa ,Garki,BUDURU,733101,2554
Nigeria,Jigawa ,Garki,CHUKWAIKWAIWA,733101,2555
Nigeria,Jigawa ,Garki,DAKIDAKA,733101,2556
Nigeria,Jigawa ,Garki,DAN DAGURA,733101,2557
Nigeria,Jigawa ,Garki,DOKO,733101,2558
Nigeria,Jigawa ,Garki,GARKI,733101,2559
Nigeria,Jigawa ,Garki,GWARZO,733101,2560
Nigeria,Jigawa ,Garki,JIRIMA,733101,2561
Nigeria,Jigawa ,Garki,KANYA,733101,2562
Nigeria,Jigawa ,Garki,KARDO,733101,2563
Nigeria,Jigawa ,Garki,KORE,733101,2564
Nigeria,Jigawa ,Garki,MUKU,733101,2565
Nigeria,Jigawa ,Garki,MUSA,733101,2566
Nigeria,Jigawa ,Garki,NABANAWA,733101,2567
Nigeria,Jigawa ,Garki,NASAKAR,733101,2568
Nigeria,Jigawa ,Garki,RAFIN MARKE,733101,2569
Nigeria,Jigawa ,Garki,SAYORI,733101,2570
Nigeria,Jigawa ,Garki,TAGWAYE,733101,2571
Nigeria,Jigawa ,Garki,TAKATSABA,733101,2572
Nigeria,Jigawa ,Garki,TSALLE,733101,2573
Nigeria,Jigawa ,Garki,UNGUWAR BAKA,733101,2574
Nigeria,Jigawa ,Garki,UNGUWAR DANYA,733101,2575
Nigeria,Jigawa ,Garki,YUMBU,733101,2576
Nigeria,Jigawa ,Garki,YAUTAR AREWA,733101,2577
Nigeria,Jigawa ,Gumel,ALAHJI BARKA,732101,2578
Nigeria,Jigawa ,Gumel,BEKARYA,732101,2579
Nigeria,Jigawa ,Gumel,DAN AMA,732101,2580
Nigeria,Jigawa ,Gumel,DANTANOMA,732101,2581
Nigeria,Jigawa ,Gumel,FULATA,732101,2582
Nigeria,Jigawa ,Gumel,GUMEL,732101,2583
Nigeria,Jigawa ,Gumel,HAMMADO,732101,2584
Nigeria,Jigawa ,Gumel,KOFAR AREWA,732101,2585
Nigeria,Jigawa ,Gumel,KOFAR YAMMA,732101,2586
Nigeria,Jigawa ,Gumel,MELE,732101,2587
Nigeria,Jigawa ,Guri,ABUNABO,731105,2588
Nigeria,Jigawa ,Guri,ADIANI,731105,2589
Nigeria,Jigawa ,Guri,ADIYANI,731105,2590
Nigeria,Jigawa ,Guri,BATURIA,731105,2591
Nigeria,Jigawa ,Guri,BULAMA HASEINI,731105,2592
Nigeria,Jigawa ,Guri,CHACHAMNAU,731105,2593
Nigeria,Jigawa ,Guri,DAWA,731105,2594
Nigeria,Jigawa ,Guri,GABARGAL,731105,2595
Nigeria,Jigawa ,Guri,GARBI/BAMBORI,731105,2596
Nigeria,Jigawa ,Guri,GARBAGAL,731105,2597
Nigeria,Jigawa ,Guri,GOGIYA,731105,2598
Nigeria,Jigawa ,Guri,GURI,731105,2599
Nigeria,Jigawa ,Guri,GURRI,731105,2600
Nigeria,Jigawa ,Guri,KADERA,731105,2601
Nigeria,Jigawa ,Guri,KADIRA,731105,2602
Nigeria,Jigawa ,Guri,LAFIA,731105,2603
Nigeria,Jigawa ,Guri,LAFIYA,731105,2604
Nigeria,Jigawa ,Guri,MAINAKO NORTH,731105,2605
Nigeria,Jigawa ,Guri,MAJA KURA,731105,2606
Nigeria,Jigawa ,Guri,MATARA BABBA,731105,2607
Nigeria,Jigawa ,Guri,MARGADU,731105,2608
Nigeria,Jigawa ,Guri,MUSARI,731105,2609
Nigeria,Jigawa ,Guri,SUGUM,731105,2610
Nigeria,Jigawa ,Guri,TAKARA,731105,2611
Nigeria,Jigawa ,Guri,WACHAKAL,731105,2612
Nigeria,Jigawa ,Gwaram,ANDUBUN,721102,2613
Nigeria,Jigawa ,Gwaram,BASIRKA,721102,2614
Nigeria,Jigawa ,Gwaram,BUKUL,721102,2615
Nigeria,Jigawa ,Gwaram,DABA,721102,2616
Nigeria,Jigawa ,Gwaram,DINGAYA,721102,2617
Nigeria,Jigawa ,Gwaram,DISINA A,721102,2618
Nigeria,Jigawa ,Gwaram,DONGOLO,721102,2619
Nigeria,Jigawa ,Gwaram,FAGAM,721102,2620
Nigeria,Jigawa ,Gwaram,FARIN DUTSE,721102,2621
Nigeria,Jigawa ,Gwaram,GINGIDO,721102,2622
Nigeria,Jigawa ,Gwaram,GWARAM,721102,2623
Nigeria,Jigawa ,Gwaram,ISAWA,721102,2624
Nigeria,Jigawa ,Gwaram,JAKAS,721102,2625
Nigeria,Jigawa ,Gwaram,KILA,721102,2626
Nigeria,Jigawa ,Gwaram,KWONDIKO,721102,2627
Nigeria,Jigawa ,Gwaram,MANAKWA,721102,2628
Nigeria,Jigawa ,Gwaram,MIYA A,721102,2629
Nigeria,Jigawa ,Gwaram,SAGI,721102,2630
Nigeria,Jigawa ,Gwaram,SAMAMIYA,721102,2631
Nigeria,Jigawa ,Gwaram,SARA,721102,2632
Nigeria,Jigawa ,Gwaram,TIYIN B,721102,2633
Nigeria,Jigawa ,Gwaram,TSANGARWA,721102,2634
